date_created,message
2019-11-04 21:22:36,@SecPompeo History will remember Donald #Trump and Secretary Pompeo’s role in hastening the destruction of the plan… https://t.co/nj7VrDidNJ
2019-11-04 21:17:07,"#Trump Tells #California “No More” Federal Aid As #Wildfires Tear Across The State

#Impeach #TrumpFascist… https://t.co/UA2S959A7D"
2019-11-04 21:16:51,"in the wake of threatening to cut federal aid to #California for #wildfires, this commitment to environmental destr… https://t.co/ZpsYmy9sNa"
2019-11-04 21:13:40,"In the wake of all these wildfires in California, it's important to help prepare your home and yourself for wildfir… https://t.co/mtQAf0qOIX"
2019-11-04 21:11:37,"RT @III_SeanK: California Wildfires are still burning into November.  Our Director of Strategic Communications, Janet Ruiz, shares tips for…"
2019-11-04 21:11:04,"California Wildfires are still burning into November.  Our Director of Strategic Communications, Janet Ruiz, shares… https://t.co/ZU8qwn7qJC"
2019-11-04 21:08:26,More than 72% of California's #wildfires have been contained due to the powerful winds subsiding over the weekend –… https://t.co/HVnCwhBXet
2019-11-04 21:08:03,#ImpeachmentVote #ImpeachDonaldTrumpNOW #trump will help #CaliforniaWildfires #wildfires #CaliforniaFires… https://t.co/VZ0YbJUjaF
2019-11-04 21:04:55,"RT @HHSRegion9: Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself…"
2019-11-04 21:02:34,RT @SEP_US: UC Berkeley professors discuss the California #wildfires and air quality: “Air pollution is arguably the greatest environmental…
2019-11-04 21:02:32,I have a newfound goal in life and that is to raise enough money to donate hyperbaric oxygen chambers to every fire… https://t.co/zPilGSXGRC
2019-11-04 21:01:17,National-scale study shows that invasive grasses promote wildfire: https://t.co/dOBc3vOdtb #wildfires #invasivespecies
2019-11-04 21:01:04,Literally laughing and dancing while her home state burns and is smothers in feces and the homeless. This is the co… https://t.co/bxDKW8BWjZ
2019-11-04 21:00:23,More than 72% of California's #wildfires have been contained due to the powerful winds subsiding over the weekend –… https://t.co/OmkGiQAiGT
2019-11-04 21:00:00,"Thanks to longer, more devastating fire seasons, private #firefighting agencies' business is booming. #Wildfires… https://t.co/HfoB5SoMOA"
2019-11-04 20:58:26,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed his threat to cu…"
2019-11-04 20:56:40,RT @EuroGeosciences: How do #wildfires impact permafrost? A story of ice and fire from the @EGU_CR blog! https://t.co/C0QSlHk9A7 https://t.…
2019-11-04 20:55:46,"RT @1stForward: ‘It’s night and day’: New radar allows scientists to peer inside California wildfires like never before

SJSU's @FireWeathe…"
2019-11-04 20:53:42,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed his threat to cu…"
2019-11-04 20:52:55,"RT @Firewise: For more information about how #wildfires spread and other ways weather contributes to wildfire intensity, check out the Nati…"
2019-11-04 20:51:51,"Study: Invasive grass species are making more frequent US wildfires. Twelve non-native species act as ""little arson… https://t.co/7pI3N5PL2S"
2019-11-04 20:49:19,National-scale study shows that invasive grasses promote wildfire https://t.co/Bi2Ut7ysVd #Heatwave #Wildfires
2019-11-04 20:48:55,RT @Andres_DAguila: I asked @PeteButtigieg about the raging California #wildfires and @realDonaldTrump threatening to withhold aid over the…
2019-11-04 20:48:40,"What's responsible for California’s utility breakdown and water shortage? 
- California Globe story:… https://t.co/QELwjjuW5Q"
2019-11-04 20:48:03,"RT @Stevevillano11: The lives of tens of #millions of #Americans--including my three #granddaughters-- are #threatened by #Wildfires, and t…"
2019-11-04 20:47:35,"In the midst of historic #wildfires in #California, despite concurring evidence of anthropogenic #climateChange and… https://t.co/kmLQdS3OKC"
2019-11-04 20:47:16,"RT @HHSRegion9: Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself…"
2019-11-04 20:46:32,RT @MusicForRelief: The delicate art and evolving science of #wildfire evacuations.  #californiawildfires #fires #wildfires #brushfires  ht…
2019-11-04 20:46:27,26  insurance companies agreed to voluntarily extend the living benefits for survivors of the 2017 fires still rebu… https://t.co/LuQGVcDplR
2019-11-04 20:46:19,"RT @TheCorpsNetwork: Last week, @LACorps &amp; California Conservation Corps joined @AoDiscovery @lacountyparks @CAStateParks @Angeles_NF @SCE…"
2019-11-04 20:46:07,RT @MusicForRelief: #Firefighters in #California gain momentum as #winds slow down while they battle to protect communities and also millio…
2019-11-04 20:42:38,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed his threat to cu…"
2019-11-04 20:42:00,"RT @HHSRegion9: Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself…"
2019-11-04 20:38:54,Fires herding Californians to an overpopulated Pacific Northwest. What disasters await? #wildfires #PGE… https://t.co/XODdD43r3h
2019-11-04 20:38:16,#Wildfires Burned 70 Million Acres in a Decade https://t.co/Z8LPyJN8jo
2019-11-04 20:37:02,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed his threat to cu…"
2019-11-04 20:36:53,RT @AJStream: Wildfires are raging around the world and scientists say the cause is the #ClimateCrisis. How can #wildfires be prevented? We…
2019-11-04 20:33:56,"RT @FitzGab: ""We believe it is time to treat fires that affect communities as the #publichealth challenge they have become... focusing on w…"
2019-11-04 20:30:41,RT @ucbsoj: Recommended read: Alum Marc Vartabedian ('18) @wsj reports on the #photographers documenting CA's #wildfires:  https://t.co/WPD…
2019-11-04 20:24:43,"RT @Bewickwren: Air tanker #drops in #wildfires are often just for show say some observers. 
Hard to believe - any truth to this allegation…"
2019-11-04 20:24:38,RT @PermanenteDocs: Medical evacuations have become the new normal against the backdrop of California #wildfires. @StephenParodiMD writes i…
2019-11-04 20:21:32,RT @EuroGeosciences: How do #wildfires impact permafrost? A story of ice and fire from the @EGU_CR blog! https://t.co/C0QSlHk9A7 https://t.…
2019-11-04 20:20:38,RT @ucbsoj: Recommended read: Alum Marc Vartabedian ('18) @wsj reports on the #photographers documenting CA's #wildfires:  https://t.co/WPD…
2019-11-04 20:20:06,American Airlines Stepping Up to Help California During Wildfires https://t.co/Za9HZaUk2H #wildfires #usa #trending… https://t.co/nZ9ULe6VKg
2019-11-04 20:18:49,RT @ucbsoj: Recommended read: Alum Marc Vartabedian ('18) @wsj reports on the #photographers documenting CA's #wildfires:  https://t.co/WPD…
2019-11-04 20:17:42,"""California evacuations lifted as wildfires become more contained"" https://t.co/OfdARFzZCv #California #wildfires #containment"
2019-11-04 20:15:07,"RT @ZoranCuckovic: But of course. Why would Trump care about California? It's not like California is part of the US, or the people living t…"
2019-11-04 20:13:39,"RT @IndependentInst: CA #wildfires and power lines— Are there alternatives to large utilities such as #PGE and other monopolies? 

Californ…"
2019-11-04 20:13:14,"RT @RonaldTooTall: #Trump threatens to cut off federal funding for #California #wildfires
 - @ABC News

#ImpeachDonaldTrumpNOW #ImpeachTheM…"
2019-11-04 20:12:44,"RT @RonaldTooTall: #Trump threatens to cut off federal funding for #California #wildfires
 - @ABC News

#ImpeachDonaldTrumpNOW #ImpeachTheM…"
2019-11-04 20:11:20,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed his threat to cu…"
2019-11-04 20:10:24,"RT @MontyBoa99: @RobAnderson2018 Yes.
Failure to conduct proper stewardship of federal assets constitutes ""maladministration"", which is a m…"
2019-11-04 20:10:17,#ServingSoCal with a Hollywood touch! Thank you to all of the brave and devoted First Responders battling the wildf… https://t.co/umQgY2MnOy
2019-11-04 20:05:11,RT @EuroGeosciences: How do #wildfires impact permafrost? A story of ice and fire from the @EGU_CR blog! https://t.co/C0QSlHk9A7 https://t.…
2019-11-04 20:04:59,"RT @yourcallradio: On today's Your Call at 10am PT, we'll discuss what causes California #wildfires. While the fires are mostly controlled,…"
2019-11-04 20:01:53,RT @AJStream: Wildfires are raging around the world and scientists say the cause is the #ClimateCrisis. How can #wildfires be prevented? We…
2019-11-04 20:01:41,ESG factors can affect credit: Utilities with the most advanced #wildfire risk mitigation infrastructure and experi… https://t.co/eHps0MBYSn
2019-11-04 20:01:23,"RT @EpochTimes: “Get your act together Governor. You don’t see close to the level of burn in other states.”

Trump renewed his threat to cu…"
2019-11-04 20:01:00,How do #wildfires impact permafrost? A story of ice and fire from the @EGU_CR blog! https://t.co/C0QSlHk9A7 https://t.co/xOMwwtyf1N
2019-11-04 20:00:50,UC Berkeley professors discuss the California #wildfires and air quality: “Air pollution is arguably the greatest e… https://t.co/Icm8YkEvCF
2019-11-04 20:00:00,"If you wish to make a contribution to the relief efforts, use this helpful list of charities to ensure your money i… https://t.co/Rf6XVls6Gy"
2019-11-04 19:59:15,"When the power went out during California’s wildfires, the air quality monitors turned off, too https://t.co/yxutkvPq8z #Heatwave #Wildfires"
2019-11-04 19:58:37,"@AJEnglish @GlenMMacDonald1 @stavercarla @FireWeatherLab @RSFireNerd Thank you to our guests: Niels Andela,… https://t.co/seV4YlHqSg"
2019-11-04 19:56:44,Curious about how #satelliteImage is used for #Wildfires monitoring or agriculture soil &amp; plant health? Check out t… https://t.co/qiqZtFGS3J
2019-11-04 19:53:48,"@realDonaldTrump @GavinNewsom Except, the (1, of many) thing(s) wrong with ur moronic opinion is that it’s… just… p… https://t.co/wAnAdWICnY"
2019-11-04 19:51:56,RT @saddleworthlife: Orders brought in time for the firework season to save our moorlands from fire. Read more on Saddleworth Life website…
2019-11-04 19:49:27,"RT @CanbyFire: Clackamas County Strike Team in California featuring four Canby Fire members. Way to go team! 

#CanbyFire #CanbyOregon #Cal…"
2019-11-04 19:48:55,"RT @MontyBoa99: @RobAnderson2018 Yes.
Failure to conduct proper stewardship of federal assets constitutes ""maladministration"", which is a m…"
2019-11-04 19:48:55,RT @PryorCashman: #wildfires can have a devastating impact on businesses and individuals alike. In the latest video in our Policyholder's I…
2019-11-04 19:48:12,RT @OracleLaura: California wildfires (many which I predicted) are increasing so why should funding to fight those fires be decreased?! #wi…
2019-11-04 19:47:53,California wildfires (many which I predicted) are increasing so why should funding to fight those fires be decrease… https://t.co/6YpBLRJUlG
